,Unnamed: 0,lat,long,fc_loss,fc_gain,awb,interpolated_AMT,interpolated_AMP
25352,25352,-19.5,-27.5,0.0,0.0,,23.12,976.8699999999999
25353,25353,-19.5,-26.5,0.0,0.0,,23.03776,952.99896
25354,25354,-19.5,-25.5,0.0,0.0,,22.95552,929.12792
25355,25355,-19.5,-24.5,0.0,0.0,,22.87328,905.25688
25356,25356,-19.5,-23.5,0.0,0.0,,22.79104,881.3858399999999
25357,25357,-19.5,-22.5,0.0,0.0,,22.708799999999997,857.5148
25358,25358,-19.5,-21.5,0.0,0.0,,22.626559999999998,833.6437599999999
25359,25359,-19.5,-20.5,0.0,0.0,,22.54432,809.77272
25360,25360,-19.5,-19.5,0.0,0.0,,22.46208,785.90168
25361,25361,-19.5,-18.5,0.0,0.0,,22.37984,762.03064
25362,25362,-19.5,-17.5,0.0,0.0,,22.2976,738.1596000000001
25363,25363,-19.5,-16.5,0.0,0.0,,22.215359999999997,714.2885600000001
25364,25364,-19.5,-15.5,0.0,0.0,,22.133119999999998,690.41752
25365,25365,-19.5,-14.5,0.0,0.0,,22.05088,666.54648
25366,25366,-19.5,-13.5,0.0,0.0,,21.968639999999997,642.6754400000001
25367,25367,-19.5,-12.5,0.0,0.0,,21.8864,618.8043999999999
25368,25368,-19.5,-11.5,0.0,0.0,,21.804159999999996,594.93336
25369,25369,-19.5,-10.5,0.0,0.0,,21.72192,571.06232
25370,25370,-19.5,-9.5,0.0,0.0,,21.63968,547.1912799999999
25371,25371,-19.5,-8.5,0.0,0.0,,21.55744,523.32024
25372,25372,-19.5,-7.5,0.0,0.0,,21.4752,499.4492
25373,25373,-19.5,-6.5,0.0,0.0,,21.392960000000002,475.5781600000001
25374,25374,-19.5,-5.5,0.0,0.0,,21.310719999999996,451.70712
25375,25375,-19.5,-4.5,0.0,0.0,,21.22848,427.83608
25376,25376,-19.5,-3.5,0.0,0.0,,21.14624,403.96504
25377,25377,-19.5,-2.5,0.0,0.0,,21.064,380.09399999999994
25378,25378,-19.5,-1.5,0.0,0.0,,20.981759999999998,356.22295999999994
25379,25379,-19.5,-0.5,0.0,0.0,,20.89952,332.35192000000006
25380,25380,-19.5,0.5,0.0,0.0,,20.817279999999997,308.48088
25381,25381,-19.5,1.5,0.0,0.0,,20.735039999999998,284.60983999999996
25382,25382,-19.5,2.5,0.0,0.0,,20.6528,260.7388
25383,25383,-19.5,3.5,0.0,0.0,,20.57056,236.86776
25384,25384,-19.5,4.5,0.0,0.0,,20.48832,212.99672
25385,25385,-19.5,5.5,0.0,0.0,,20.40608,189.12568
25386,25386,-19.5,6.5,0.0,0.0,,20.323839999999997,165.25464
25387,25387,-19.5,7.5,0.0,0.0,,20.2416,141.3836
25388,25388,-19.5,8.5,0.0,0.0,,20.15936,117.51256000000001
25389,25389,-19.5,9.5,0.0,0.0,,20.077119999999997,93.64151999999999
25390,25390,-19.5,10.5,0.0,0.0,0.0,19.99488,69.77047999999999
25391,25391,-19.5,11.5,0.0,0.0,0.0,19.912639999999996,45.89944
25392,25392,-19.5,12.5,0.0,0.0,0.0,20.23235294117647,28.597058823529412
25393,25393,-19.5,13.5,0.0,0.0,0.0,15.100000000000001,175.55
25394,25394,-19.5,14.5,0.0,0.0,0.0,17.549999999999997,295.15
25395,25395,-19.5,15.5,0.0,0.0,0.0,22.35,381.6
25396,25396,-19.5,16.5,0.0,0.0,0.0,22.5,451.29999999999995
25397,25397,-19.5,17.5,0.0,0.0,0.0,22.0,536.5
25398,25398,-19.5,18.5,0.0,0.0,0.0,22.5,565.35
25399,25399,-19.5,19.5,0.0,0.0,0.0,22.65,553.65
25400,25400,-19.5,20.5,0.0,0.0,0.0,22.549999999999997,615.4
25401,25401,-19.5,21.5,0.0,0.0,0.0,23.299999999999997,578.65
25402,25402,-19.5,22.5,0.0,0.0,0.0,23.6,465.6
25403,25403,-19.5,23.5,0.0,0.0,16.0,23.5,393.0
25404,25404,-19.5,24.5,0.0,0.0,1.0,23.5,446.6
25405,25405,-19.5,25.5,0.0,0.0,0.0,24.0,581.05
25406,25406,-19.5,26.5,0.0,0.0,16.0,22.75,699.2
25407,25407,-19.5,27.5,0.0,0.0,21.0,21.5,808.9
25408,25408,-19.5,28.5,0.0,0.0,0.0,20.5,888.5999999999999
25409,25409,-19.5,29.5,0.0,0.0,64.0,19.6,794.75
25410,25410,-19.5,30.5,0.0,0.0,50.0,19.3,673.05
25411,25411,-19.5,31.5,0.0,0.0,5.0,19.950000000000003,740.0
25412,25412,-19.5,32.5,0.0,0.0,0.0,19.35,1011.1999999999999
25413,25413,-19.5,33.5,0.0,0.0,38.0,22.65,1210.1
25414,25414,-19.5,34.5,0.0,0.0,130.0,24.700000000000003,1173.9
25415,25415,-19.5,35.5,0.0,0.0,114.0,25.48,1162.77
25416,25416,-19.5,36.5,0.0,0.0,0.0,25.78673469387755,1137.9852040816324
25417,25417,-19.5,37.5,0.0,0.0,0.0,25.860204081632652,1101.5056122448977
25418,25418,-19.5,38.5,0.0,0.0,0.0,25.721428571428575,1151.1642857142858
25419,25419,-19.5,39.5,0.0,0.0,0.0,25.789873417721523,1060.3588607594938
25420,25420,-19.5,40.5,0.0,0.0,0.0,25.96708860759494,903.3537974683544
25421,25421,-19.5,41.5,0.0,0.0,0.0,26.192948717948717,767.6512820512821
25422,25422,-19.5,42.5,0.0,0.0,0.0,26.56474358974359,695.8564102564103
25423,25423,-19.5,43.5,0.0,0.0,0.0,26.93653846153846,624.0615384615385
25424,25424,-19.5,44.5,0.0,0.0,0.0,27.7125,654.2375
25425,25425,-19.5,45.5,0.0,0.0,41.0,24.950000000000003,1231.25
25426,25426,-19.5,46.5,0.0,0.0,80.0,20.5,1772.15
25427,25427,-19.5,47.5,0.0,0.0,10.0,15.3,1562.85
25428,25428,-19.5,48.5,0.0,0.0,78.0,22.1,2427.8
25429,25429,-19.5,49.5,0.0,0.0,104.0,23.513333333333335,2929.851111111111
25430,25430,-19.5,50.5,0.0,0.0,0.0,22.433333333333334,2947.8777777777777
25431,25431,-19.5,51.5,0.0,0.0,0.0,21.35333333333333,2965.9044444444444
25432,25432,-19.5,52.5,0.0,0.0,0.0,20.226623376623376,2927.892857142857
25433,25433,-19.5,53.5,0.0,0.0,0.0,19.060389610389606,2842.4642857142853
25434,25434,-19.5,54.5,0.0,0.0,0.0,19.798484848484847,2606.8999999999996
25435,25435,-19.5,55.5,0.0,0.0,0.0,22.440909090909088,2221.2
25436,25436,-19.5,56.5,0.0,0.0,0.0,25.083333333333336,1835.5
25437,25437,-19.5,57.5,0.0,0.0,0.0,25.111581920903955,1535.3704331450094
25438,25438,-19.5,58.5,0.0,0.0,0.0,25.087421875,1569.1428515624998
25439,25439,-19.5,59.5,0.0,0.0,0.0,25.025000000000002,1591.325
25440,25440,-19.5,60.5,0.0,0.0,,24.78633056133056,1590.9324844074845
25441,25441,-19.5,61.5,0.0,0.0,,24.547661122661122,1590.539968814969
25442,25442,-19.5,62.5,0.0,0.0,,24.308991683991685,1590.1474532224531
25443,25443,-19.5,63.5,0.0,0.0,,24.070322245322245,1589.7549376299378
25444,25444,-19.5,64.5,0.0,0.0,,23.831652806652805,1589.362422037422
25445,25445,-19.5,65.5,0.0,0.0,,23.592983367983365,1588.9699064449062
25446,25446,-19.5,66.5,0.0,0.0,,23.354313929313932,1588.5773908523909
25447,25447,-19.5,67.5,0.0,0.0,,23.115644490644492,1588.184875259875
25448,25448,-19.5,68.5,0.0,0.0,,22.87697505197505,1587.7923596673597
25449,25449,-19.5,69.5,0.0,0.0,,22.63830561330561,1587.3998440748442
25450,25450,-19.5,70.5,0.0,0.0,,22.399636174636175,1587.0073284823286
25451,25451,-19.5,71.5,0.0,0.0,,22.16096673596674,1586.614812889813
25452,25452,-19.5,72.5,0.0,0.0,,21.9222972972973,1586.2222972972972
25453,25453,-19.5,73.5,0.0,0.0,,21.683627858627858,1585.8297817047817
25454,25454,-19.5,74.5,0.0,0.0,,21.44495841995842,1585.4372661122661
25455,25455,-19.5,75.5,0.0,0.0,,21.20628898128898,1585.0447505197503
25456,25456,-19.5,76.5,0.0,0.0,,20.967619542619545,1584.652234927235
25457,25457,-19.5,77.5,0.0,0.0,,20.728950103950105,1584.2597193347192
25458,25458,-19.5,78.5,0.0,0.0,,20.490280665280668,1583.8672037422039
25459,25459,-19.5,79.5,0.0,0.0,,20.251611226611224,1583.474688149688
25460,25460,-19.5,80.5,0.0,0.0,,20.01294178794179,1583.0821725571727
25461,25461,-19.5,81.5,0.0,0.0,,19.77427234927235,1582.689656964657
25462,25462,-19.5,82.5,0.0,0.0,,19.53560291060291,1582.2971413721411
25463,25463,-19.5,83.5,0.0,0.0,,19.296933471933475,1581.904625779626
25464,25464,-19.5,84.5,0.0,0.0,,19.05826403326403,1581.5121101871102
25465,25465,-19.5,85.5,0.0,0.0,,18.819594594594598,1581.1195945945947
25466,25466,-19.5,86.5,0.0,0.0,,18.580925155925154,1580.7270790020789
25467,25467,-19.5,87.5,0.0,0.0,,18.342255717255718,1580.3345634095635
25468,25468,-19.5,88.5,0.0,0.0,,18.103586278586278,1579.9420478170478
25469,25469,-19.5,89.5,0.0,0.0,,18.28565495207668,1708.9682108626196
25470,25470,-19.5,90.5,0.0,0.0,,18.776006389776356,1932.8218849840255
25471,25471,-19.5,91.5,0.0,0.0,,19.266357827476035,2156.6755591054307
25472,25472,-19.5,92.5,0.0,0.0,,19.75670926517572,2380.529233226837
25473,25473,-19.5,93.5,0.0,0.0,,20.2470607028754,2604.3829073482425
25474,25474,-19.5,94.5,0.0,0.0,,20.737412140575078,2828.236581469648
25475,25475,-19.5,95.5,0.0,0.0,,21.008422982885083,2814.1437652811733
25476,25476,-19.5,96.5,0.0,0.0,,21.206320293398534,2720.7354523227386
25477,25477,-19.5,97.5,0.0,0.0,,21.40421760391198,2627.3271393643026
25478,25478,-19.5,98.5,0.0,0.0,,21.602114914425425,2533.918826405868
25479,25479,-19.5,99.5,0.0,0.0,,21.800012224938875,2440.5105134474325
25480,25480,-19.5,100.5,0.0,0.0,,21.997909535452322,2347.1022004889974
25481,25481,-19.5,101.5,0.0,0.0,,22.19580684596577,2253.6938875305623
25482,25482,-19.5,102.5,0.0,0.0,,22.393704156479217,2160.2855745721267
25483,25483,-19.5,103.5,0.0,0.0,,22.591601466992664,2066.8772616136916
25484,25484,-19.5,104.5,0.0,0.0,,22.78949877750611,1973.4689486552566
25485,25485,-19.5,105.5,0.0,0.0,,22.98739608801956,1880.0606356968212
25486,25486,-19.5,106.5,0.0,0.0,,23.18529339853301,1786.6523227383861
25487,25487,-19.5,107.5,0.0,0.0,,23.383190709046453,1693.2440097799508
25488,25488,-19.5,108.5,0.0,0.0,,23.5810880195599,1599.8356968215157
25489,25489,-19.5,109.5,0.0,0.0,,23.77898533007335,1506.4273838630806
25490,25490,-19.5,110.5,0.0,0.0,0.0,23.990336134453784,1409.1277310924368
25491,25491,-19.5,111.5,0.0,0.0,0.0,24.887815126050423,1113.3697478991596
25492,25492,-19.5,112.5,0.0,0.0,0.0,24.609836065573774,872.3434426229533
25493,25493,-19.5,113.5,0.0,0.0,0.0,25.81696428571429,604.3973214285716
25494,25494,-19.5,114.5,0.0,0.0,0.0,26.381428571428575,558.6942857142878
25495,25495,-19.5,115.5,0.0,0.0,0.0,25.959139784946238,591.1801075268814
25496,25496,-19.5,116.5,0.0,0.0,0.0,26.292436974789915,633.821848739496
25497,25497,-19.5,117.5,0.0,0.0,0.0,26.232,598.913
25498,25498,-19.5,118.5,0.0,0.0,0.0,26.488,613.867
25499,25499,-19.5,119.5,0.0,0.0,0.0,26.74583333333333,566.8708333333333
25500,25500,-19.5,120.5,0.0,0.0,0.0,26.883333333333333,519.3833333333333
25501,25501,-19.5,121.5,0.0,0.0,0.0,26.55,498.9
25502,25502,-19.5,122.5,0.0,0.0,0.0,26.05,574.75
25503,25503,-19.5,123.5,0.0,0.0,0.0,25.95,824.65
25504,25504,-19.5,124.5,0.0,0.0,0.0,26.9,791.05
25505,25505,-19.5,125.5,0.0,0.0,0.0,27.4,754.3
25506,25506,-19.5,126.5,0.0,0.0,0.0,27.1,729.6
25507,25507,-19.5,127.5,0.0,0.0,0.0,26.950000000000003,614.75
25508,25508,-19.5,128.5,0.0,0.0,0.0,26.8,605.8
25509,25509,-19.5,129.5,0.0,0.0,0.0,25.549999999999997,585.8
25510,25510,-19.5,130.5,0.0,0.0,0.0,25.8,586.6500000000001
25511,25511,-19.5,131.5,0.0,0.0,0.0,26.299999999999997,563.8
25512,25512,-19.5,132.5,0.0,0.0,0.0,26.4,491.54999999999995
25513,25513,-19.5,133.5,0.0,0.0,0.0,26.4,454.95000000000005
25514,25514,-19.5,134.5,0.0,0.0,0.0,26.6,417.04999999999995
25515,25515,-19.5,135.5,0.0,0.0,0.0,26.75,406.35
25516,25516,-19.5,136.5,0.0,0.0,0.0,26.6,461.75
25517,25517,-19.5,137.5,0.0,0.0,0.0,26.45,415.15
25518,25518,-19.5,138.5,0.0,0.0,0.0,26.35,423.15
25519,25519,-19.5,139.5,0.0,0.0,0.0,26.3,514.6
25520,25520,-19.5,140.5,0.0,0.0,0.0,26.85,513.4
25521,25521,-19.5,141.5,0.0,0.0,0.0,26.85,517.3
25522,25522,-19.5,142.5,0.0,0.0,0.0,26.75,580.0
25523,25523,-19.5,143.5,0.0,0.0,0.0,24.25,726.3499999999999
25524,25524,-19.5,144.5,0.0,0.0,0.0,22.8,730.2
25525,25525,-19.5,145.5,0.0,0.0,0.0,22.85,580.6
25526,25526,-19.5,146.5,0.0,0.0,4.0,22.15,1053.1
25527,25527,-19.5,147.5,0.0,0.0,0.0,22.933333333333334,1008.5
25528,25528,-19.5,148.5,0.0,0.0,0.0,24.181884057971015,1686.8438405797103
25529,25529,-19.5,149.5,0.0,0.0,0.0,24.16372795969773,1679.7623425692693
25530,25530,-19.5,150.5,0.0,0.0,0.0,23.69396984924623,1667.2660804020102
25531,25531,-19.5,151.5,0.0,0.0,0.0,23.210552763819095,1650.4218592964824
25532,25532,-19.5,152.5,0.0,0.0,0.0,22.72713567839196,1633.577638190955
25533,25533,-19.5,153.5,0.0,0.0,0.0,22.53859223300971,1614.135922330097
25534,25534,-19.5,154.5,0.0,0.0,0.0,22.84150485436893,1590.3650485436892
25535,25535,-19.5,155.5,0.0,0.0,0.0,23.144417475728154,1566.5941747572815
25536,25536,-19.5,156.5,0.0,0.0,0.0,22.99074394463668,1561.8339100346025
25537,25537,-19.5,157.5,0.0,0.0,0.0,22.722923875432528,1561.8262975778548
25538,25538,-19.5,158.5,0.0,0.0,0.0,22.455103806228372,1561.8186851211076
25539,25539,-19.5,159.5,0.0,0.0,0.0,22.187283737024224,1561.81107266436
25540,25540,-19.5,160.5,0.0,0.0,0.0,21.919463667820068,1561.8034602076125
25541,25541,-19.5,161.5,0.0,0.0,0.0,21.65164359861592,1561.795847750865
25542,25542,-19.5,162.5,0.0,0.0,0.0,21.383823529411767,1561.7882352941178
25543,25543,-19.5,163.5,0.0,0.0,0.0,21.116003460207615,1561.7806228373704
25544,25544,-19.5,164.5,0.0,0.0,0.0,21.344814814814814,1683.8125925925926
25545,25545,-19.5,165.5,0.0,0.0,0.0,21.965555555555557,1699.418888888889
25546,25546,-19.5,166.5,0.0,0.0,0.0,22.91375,1543.70875
25547,25547,-19.5,167.5,0.0,0.0,0.0,24.15375,1320.98875
25548,25548,-19.5,168.5,0.0,0.0,0.0,24.7625,1374.1
25549,25549,-19.5,169.5,0.0,0.0,0.0,24.25412844036697,1703.0651376146789
25550,25550,-19.5,170.5,0.0,0.0,0.0,23.832110091743118,1767.5844036697247
25551,25551,-19.5,171.5,0.0,0.0,0.0,23.410091743119267,1832.1036697247707
25552,25552,-19.5,172.5,0.0,0.0,0.0,22.988073394495412,1896.6229357798165
25553,25553,-19.5,173.5,0.0,0.0,0.0,22.575429799426935,1960.5082378223497
25554,25554,-19.5,174.5,0.0,0.0,0.0,22.49090257879656,2002.2047994269342
25555,25555,-19.5,175.5,0.0,0.0,0.0,22.40637535816619,2043.9013610315187
25556,25556,-19.5,176.5,0.0,0.0,0.0,22.321848137535817,2085.597922636103
25557,25557,-19.5,177.5,0.0,0.0,0.0,22.64,2424.0699999999997
25558,25558,-19.5,178.5,0.0,0.0,0.0,23.636666666666667,2930.9766666666665
25559,25559,-19.5,179.5,0.0,0.0,0.0,24.138333333333335,2477.098333333333
25560,25560,-18.5,-179.5,0.0,0.0,0.0,25.773485932284217,3026.077467811159
25561,25561,-18.5,-178.5,0.0,0.0,0.0,25.788078206962325,2968.1040772532187
25562,25562,-18.5,-177.5,0.0,0.0,0.0,25.802670481640437,2910.1306866952787
25563,25563,-18.5,-176.5,0.0,0.0,0.0,25.81726275631855,2852.1572961373395
25564,25564,-18.5,-175.5,0.0,0.0,0.0,25.83185503099666,2794.183905579399
25565,25565,-18.5,-174.5,0.0,0.0,0.0,25.846447305674772,2736.210515021459
25566,25566,-18.5,-173.5,0.0,0.0,0.0,25.86103958035288,2678.2371244635196
25567,25567,-18.5,-172.5,0.0,0.0,0.0,25.875631855030996,2620.2637339055796
25568,25568,-18.5,-171.5,0.0,0.0,0.0,25.838000000000005,2552.7812
25569,25569,-18.5,-170.5,0.0,0.0,0.0,25.741999999999997,2474.6708000000003
25570,25570,-18.5,-169.5,0.0,0.0,,25.646,2396.5604000000003
25571,25571,-18.5,-168.5,0.0,0.0,,25.55,2318.4500000000003
25572,25572,-18.5,-167.5,0.0,0.0,,25.454,2240.3396
25573,25573,-18.5,-166.5,0.0,0.0,,25.358,2162.2291999999998
25574,25574,-18.5,-165.5,0.0,0.0,,25.262,2084.1188
25575,25575,-18.5,-164.5,0.0,0.0,,25.166000000000004,2006.0084000000002
25576,25576,-18.5,-163.5,0.0,0.0,,25.098979591836738,1989.5991836734695
25577,25577,-18.5,-162.5,0.0,0.0,,25.03775510204082,1985.5302040816327
25578,25578,-18.5,-161.5,0.0,0.0,,24.9765306122449,1981.4612244897958
25579,25579,-18.5,-160.5,0.0,0.0,,24.915306122448982,1977.3922448979592
25580,25580,-18.5,-159.5,0.0,0.0,,24.854081632653063,1973.3232653061227
25581,25581,-18.5,-158.5,0.0,0.0,,24.792857142857144,1969.2542857142857
25582,25582,-18.5,-157.5,0.0,0.0,,24.731632653061226,1965.1853061224492
25583,25583,-18.5,-156.5,0.0,0.0,,24.670408163265307,1961.1163265306122
25584,25584,-18.5,-155.5,0.0,0.0,,24.60918367346939,1957.0473469387757
25585,25585,-18.5,-154.5,0.0,0.0,,24.54795918367347,1952.978367346939
25586,25586,-18.5,-153.5,0.0,0.0,,24.486734693877555,1948.909387755102
25587,25587,-18.5,-152.5,0.0,0.0,,24.425510204081633,1944.8404081632655
25588,25588,-18.5,-151.5,0.0,0.0,,24.364285714285714,1940.7714285714287
25589,25589,-18.5,-150.5,0.0,0.0,,24.09202148826104,1966.7844807003582
25590,25590,-18.5,-149.5,0.0,0.0,,23.81975726223637,1992.7975328292875
25591,25591,-18.5,-148.5,0.0,0.0,,23.815000734430082,1996.6331631903645
25592,25592,-18.5,-147.5,0.0,0.0,,23.783508372502936,1984.7955603701528
25593,25593,-18.5,-146.5,0.0,0.0,,23.75201601057579,1972.957957549941
25594,25594,-18.5,-145.5,0.0,0.0,,23.682060931899642,1954.6370967741937
25595,25595,-18.5,-144.5,0.0,0.0,,23.579217443249703,1930.7725806451615
25596,25596,-18.5,-143.5,0.0,0.0,,23.476373954599765,1906.9080645161291
25597,25597,-18.5,-142.5,0.0,0.0,,23.37353046594982,1883.043548387097
25598,25598,-18.5,-141.5,0.0,0.0,,23.270686977299885,1859.1790322580648
25599,25599,-18.5,-140.5,0.0,0.0,,23.167843488649943,1835.3145161290324
25600,25600,-18.5,-139.5,0.0,0.0,,23.065,1811.45
25601,25601,-18.5,-138.5,0.0,0.0,,22.96215651135006,1787.585483870968
25602,25602,-18.5,-137.5,0.0,0.0,,22.859313022700118,1763.7209677419355
25603,25603,-18.5,-136.5,0.0,0.0,,22.756469534050183,1739.8564516129034
25604,25604,-18.5,-135.5,0.0,0.0,,22.65362604540024,1715.9919354838712
25605,25605,-18.5,-134.5,0.0,0.0,,22.5507825567503,1692.1274193548388
25606,25606,-18.5,-133.5,0.0,0.0,,22.447939068100357,1668.2629032258067
25607,25607,-18.5,-132.5,0.0,0.0,,22.345095579450422,1644.3983870967745
25608,25608,-18.5,-131.5,0.0,0.0,,22.242252090800477,1620.5338709677421
25609,25609,-18.5,-130.5,0.0,0.0,,22.13940860215054,1596.6693548387098
25610,25610,-18.5,-129.5,0.0,0.0,,22.036565113500597,1572.8048387096774
25611,25611,-18.5,-128.5,0.0,0.0,,21.93372162485066,1548.9403225806452
25612,25612,-18.5,-127.5,0.0,0.0,,21.83087813620072,1525.075806451613
25613,25613,-18.5,-126.5,0.0,0.0,,21.728034647550775,1501.211290322581
25614,25614,-18.5,-125.5,0.0,0.0,,21.62519115890084,1477.3467741935485
25615,25615,-18.5,-124.5,0.0,0.0,,21.522347670250895,1453.4822580645164
25616,25616,-18.5,-123.5,0.0,0.0,,21.419504181600956,1429.617741935484
25617,25617,-18.5,-122.5,0.0,0.0,,21.316660692951018,1405.7532258064516
25618,25618,-18.5,-121.5,0.0,0.0,,21.213817204301073,1381.8887096774195
25619,25619,-18.5,-120.5,0.0,0.0,,21.110973715651138,1358.024193548387
25620,25620,-18.5,-119.5,0.0,0.0,,21.008130227001192,1334.159677419355
25621,25621,-18.5,-118.5,0.0,0.0,,20.905286738351258,1310.2951612903225
25622,25622,-18.5,-117.5,0.0,0.0,,20.802443249701312,1286.4306451612904
25623,25623,-18.5,-116.5,0.0,0.0,,20.699599761051374,1262.5661290322582
25624,25624,-18.5,-115.5,0.0,0.0,,20.596756272401436,1238.701612903226
25625,25625,-18.5,-114.5,0.0,0.0,,20.493912783751494,1214.8370967741937
25626,25626,-18.5,-113.5,0.0,0.0,,20.391069295101556,1190.9725806451613
25627,25627,-18.5,-112.5,0.0,0.0,,20.288225806451614,1167.1080645161292
25628,25628,-18.5,-111.5,0.0,0.0,,20.185382317801672,1143.243548387097
25629,25629,-18.5,-110.5,0.0,0.0,,20.08253882915173,1119.3790322580646
25630,25630,-18.5,-109.5,0.0,0.0,,19.97969534050179,1095.5145161290322
25631,25631,-18.5,-108.5,0.0,0.0,,19.876851851851853,1071.65
25632,25632,-18.5,-107.5,0.0,0.0,,19.77400836320191,1047.7854838709677
25633,25633,-18.5,-106.5,0.0,0.0,,19.671164874551973,1023.9209677419356
25634,25634,-18.5,-105.5,0.0,0.0,,19.56832138590203,1000.0564516129033
25635,25635,-18.5,-104.5,0.0,0.0,,19.465477897252093,976.191935483871
25636,25636,-18.5,-103.5,0.0,0.0,,19.362634408602155,952.3274193548389
25637,25637,-18.5,-102.5,0.0,0.0,,19.259790919952213,928.4629032258065
25638,25638,-18.5,-101.5,0.0,0.0,,19.15694743130227,904.5983870967742
25639,25639,-18.5,-100.5,0.0,0.0,,19.054103942652333,880.7338709677418
25640,25640,-18.5,-99.5,0.0,0.0,,18.95126045400239,856.8693548387097
25641,25641,-18.5,-98.5,0.0,0.0,,18.84841696535245,833.0048387096773
25642,25642,-18.5,-97.5,0.0,0.0,,18.74557347670251,809.1403225806451
25643,25643,-18.5,-96.5,0.0,0.0,,18.64272998805257,785.2758064516129
25644,25644,-18.5,-95.5,0.0,0.0,,18.539886499402627,761.4112903225806
25645,25645,-18.5,-94.5,0.0,0.0,,18.43704301075269,737.5467741935485
25646,25646,-18.5,-93.5,0.0,0.0,,18.33419952210275,713.6822580645161
25647,25647,-18.5,-92.5,0.0,0.0,,18.23135603345281,689.8177419354838
25648,25648,-18.5,-91.5,0.0,0.0,,18.12851254480287,665.9532258064515
25649,25649,-18.5,-90.5,0.0,0.0,,18.02566905615293,642.0887096774193
25650,25650,-18.5,-89.5,0.0,0.0,,17.92282556750299,618.2241935483871
25651,25651,-18.5,-88.5,0.0,0.0,,17.81998207885305,594.3596774193547
25652,25652,-18.5,-87.5,0.0,0.0,,17.71713859020311,570.4951612903226
25653,25653,-18.5,-86.5,0.0,0.0,,17.614295101553168,546.6306451612902
25654,25654,-18.5,-85.5,0.0,0.0,,17.520227606461088,527.4215859030837
25655,25655,-18.5,-84.5,0.0,0.0,,17.50319383259912,549.0770925110133
25656,25656,-18.5,-83.5,0.0,0.0,,17.486160058737152,570.7325991189427
25657,25657,-18.5,-82.5,0.0,0.0,,17.469126284875184,592.3881057268723
25658,25658,-18.5,-81.5,0.0,0.0,,17.452092511013216,614.0436123348019
25659,25659,-18.5,-80.5,0.0,0.0,,17.435058737151248,635.6991189427312
25660,25660,-18.5,-79.5,0.0,0.0,0.0,17.418024963289277,657.3546255506608
25661,25661,-18.5,-78.5,0.0,0.0,0.0,17.430172413793102,615.2413793103448
25662,25662,-18.5,-77.5,0.0,0.0,0.0,17.525,392.45
25663,25663,-18.5,-76.5,0.0,0.0,0.0,17.50970149253731,235.96529850746265
25664,25664,-18.5,-75.5,0.0,0.0,0.0,17.13955223880597,293.1354477611941
25665,25665,-18.5,-74.5,0.0,0.0,0.0,17.364869888475834,249.21366171003706
25666,25666,-18.5,-73.5,0.0,0.0,0.0,17.796096654275093,170.3348513011151
25667,25667,-18.5,-72.5,0.0,0.0,0.0,16.450000000000003,145.6375
25668,25668,-18.5,-71.5,0.0,0.0,0.0,16.46607142857143,78.63214285714285
25669,25669,-18.5,-70.5,0.0,0.0,0.0,16.8,38.05
25670,25670,-18.5,-69.5,0.0,0.0,0.0,3.5,195.55
25671,25671,-18.5,-68.5,0.0,0.0,0.0,8.25,318.45
25672,25672,-18.5,-67.5,0.0,0.0,0.0,9.95,384.55
25673,25673,-18.5,-66.5,0.0,0.0,0.0,10.55,423.4
25674,25674,-18.5,-65.5,0.0,0.0,1.0,14.799999999999999,513.7
25675,25675,-18.5,-64.5,0.0,0.0,89.0,18.1,563.1
25676,25676,-18.5,-63.5,0.0,0.0,144.0,24.05,649.8
25677,25677,-18.5,-62.5,0.0,0.0,120.0,26.45,883.6
25678,25678,-18.5,-61.5,0.0,0.0,45.0,27.049999999999997,707.55
25679,25679,-18.5,-60.5,0.0,0.0,110.0,26.45,670.7
25680,25680,-18.5,-59.5,0.0,0.0,57.0,26.65,702.15
25681,25681,-18.5,-58.5,0.0,0.0,224.0,26.45,735.75
25682,25682,-18.5,-57.5,0.0,0.0,208.0,27.1,791.25
25683,25683,-18.5,-56.5,0.0,0.0,56.0,26.0,1022.15
25684,25684,-18.5,-55.5,0.0,0.0,0.0,26.3,1339.15
25685,25685,-18.5,-54.5,0.0,0.0,48.0,25.35,1557.25
25686,25686,-18.5,-53.5,0.0,0.0,1.0,23.9,1784.1999999999998
25687,25687,-18.5,-52.5,0.0,0.0,0.0,23.200000000000003,1774.75
25688,25688,-18.5,-51.5,0.0,0.0,61.0,24.1,1658.5
25689,25689,-18.5,-50.5,0.0,0.0,0.0,24.05,1395.15
25690,25690,-18.5,-49.5,0.0,0.0,0.0,23.95,1334.7
25691,25691,-18.5,-48.5,0.0,0.0,79.0,23.200000000000003,1340.25
25692,25692,-18.5,-47.5,0.0,0.0,0.0,21.950000000000003,1353.9
25693,25693,-18.5,-46.5,0.0,0.0,0.0,21.65,1238.2
25694,25694,-18.5,-45.5,0.0,0.0,0.0,22.95,1009.25
25695,25695,-18.5,-44.5,0.0,0.0,85.0,23.200000000000003,645.4000000000001
25696,25696,-18.5,-43.5,0.0,0.0,1.0,19.65,962.6500000000001
25697,25697,-18.5,-42.5,0.0,0.0,74.0,21.0,878.75
25698,25698,-18.5,-41.5,0.0,0.0,80.0,23.4,841.45
25699,25699,-18.5,-40.5,0.0,0.0,1.0,23.65,1129.7
